name,value,year,lastValue,rank,color
"Giardia lamblia",478.0,1964.0,419.0,56,"red"
"Taenia solium.",445.0,1964.0,392.0,57,"red"
"Onchocerca",400.0,1964.0,335.0,58,"red"
"Protozoan",377.0,1964.0,331.0,59,"red"
"Pneumocystis jirovecii",365.0,1964.0,322.0,60,"red"
"HIV",364.0,1964.0,323.0,61,"red"
"Japanese encephalitis virus",362.0,1964.0,318.0,62,"red"
"Borrelia",359.0,1964.0,345.0,63,"red"
"Pasteurella",328.0,1964.0,286.0,64,"red"
"Fly larva",317.0,1964.0,300.0,65,"red"
"Hantavirus",311.0,1964.0,261.0,66,"red"
"Sarcoptes scabiei",284.0,1964.0,270.0,67,"red"
"Strongyloides",282.0,1964.0,234.0,68,"red"
"Nocardial",282.0,1964.0,237.0,69,"red"
"TBEV",272.0,1964.0,237.0,70,"red"
"Coccidia",264.0,1964.0,232.0,71,"red"
"Trichuris trichiura",241.0,1964.0,202.0,72,"red"
"Orientia tsutsugamushi",239.0,1964.0,227.0,73,"red"
"Actinomycetoma",233.0,1964.0,194.0,74,"red"
"Erysipelothrix",230.0,1964.0,212.0,75,"red"
"LCMV",220.0,1964.0,189.0,76,"red"
"Sporothrix",217.0,1964.0,182.0,77,"red"
"Acari",190.0,1964.0,170.0,78,"red"
"DENV",189.0,1964.0,152.0,79,"red"
"Pinworms",183.0,1964.0,176.0,80,"red"
"Molluscum Contagiosum virus",178.0,1964.0,156.0,81,"red"
"HBV",178.0,1964.0,159.0,82,"red"
"Pediculus",177.0,1964.0,164.0,83,"red"
"Paragonimus",163.0,1964.0,140.0,84,"red"
"Fasciola",149.0,1964.0,113.0,85,"red"
"Paracoccidioides brasiliensis",128.0,1964.0,118.0,86,"red"
"Haemophilus ducreyi",128.0,1964.0,124.0,87,"red"
"Eurotiomycetes",124.0,1964.0,112.0,88,"red"
"Fusobacterium",116.0,1964.0,114.0,89,"red"
"HPV",110.0,1964.0,99.0,90,"red"
"Phlebovirus",109.0,1964.0,104.0,91,"red"
"Burkholderia",107.0,1964.0,102.0,92,"red"
"Babesia",104.0,1964.0,95.0,93,"red"
"WEEV",103.0,1964.0,94.0,94,"red"
"Balantidium coli",102.0,1964.0,96.0,95,"red"
"Poxvirus",101.0,1964.0,80.0,96,"red"
"HHV",96.0,1964.0,87.0,97,"red"
"Streptobacillus moniliformis or Spirillum minus",81.0,1964.0,79.0,98,"red"
"Diphyllobothrium",80.0,1964.0,71.0,99,"red"
"Rhinosporidium seeberi",77.0,1964.0,68.0,100,"red"
"Clonorchis",77.0,1964.0,63.0,101,"red"
"Corynebacterium",76.0,1964.0,71.0,102,"red"
"Staphylococcus aureus",71.0,1964.0,64.0,103,"red"
"Coxsackievirus",67.0,1964.0,60.0,104,"red"
"Trichostrongylus",64.0,1964.0,62.0,105,"red"
"Cowpox virus",62.0,1964.0,58.0,106,"red"
"SLEV",60.0,1964.0,47.0,107,"red"
"Tick",53.0,1964.0,50.0,108,"red"
"Guinea worm",51.0,1964.0,44.0,109,"red"
"Eastern equine encephalitis virus",48.0,1964.0,46.0,110,"red"
"VEEV",47.0,1964.0,43.0,111,"red"
"Nematodes",45.0,1964.0,40.0,112,"red"
"Hymenolepis",43.0,1964.0,37.0,113,"red"
"Toxocara",39.0,1964.0,33.0,114,"red"
"Opisthorchis",37.0,1964.0,32.0,115,"red"
"Coltivirus",34.0,1964.0,33.0,116,"red"
"Necator",32.0,1964.0,29.0,117,"red"
"Orf virus",32.0,1964.0,31.0,118,"red"
"Loa loa",32.0,1964.0,30.0,119,"red"
"Sarcocystis",32.0,1964.0,26.0,120,"red"
"Spirometra",30.0,1964.0,24.0,121,"red"
"Cystoisospora",28.0,1964.0,24.0,122,"red"
"Dirofilaria",27.0,1964.0,26.0,123,"red"
"Geotrichum candidum",27.0,1964.0,24.0,124,"red"
"HCV",27.0,1964.0,22.0,125,"red"
"Trichostrongyloidea",25.0,1964.0,8.0,126,"red"
"Ascaridia",25.0,1964.0,22.0,127,"red"
"Gnathostoma",16.0,1964.0,14.0,128,"red"
"LIV",16.0,1964.0,15.0,129,"red"
"Anaplasmataceae",9.0,1964.0,8.0,130,"red"
"OHFV",8.0,1964.0,7.0,131,"red"
"Mansonella",8.0,1964.0,7.0,132,"red"
"Lacazia loboi",8.0,1964.0,7.0,133,"red"
"JCV",8.0,1964.0,7.0,134,"red"
"HRSV",8.0,1964.0,4.0,135,"red"
"Bordetella",6.0,1964.0,5.0,136,"red"
"Orthobunyavirus",6.0,1964.0,4.0,137,"red"
"Mycobacterium ulcerans",5.0,1964.0,3.0,138,"red"
"Oesophagostomum",3.0,1964.0,0.0,139,"red"
"Ostertagia",2.0,1964.0,0.0,140,"red"
"Anisakid",2.0,1964.0,0.0,141,"red"
"MPV",1.0,1964.0,0.0,142,"red"
"Mycobacterium tuberculosis",33743.0,1965.0,32025.0,1,"red"
"Poliovirus",11121.0,1965.0,10844.0,2,"red"
"HAV",6574.0,1965.0,6020.0,3,"red"
"Plasmodium",6030.0,1965.0,5783.0,4,"red"
"Salmonella enterica",5226.0,1965.0,5038.0,5,"red"
"Influenza virus",4914.0,1965.0,4739.0,6,"red"
"Streptococcus pyogenes",4738.0,1965.0,4402.0,7,"red"
"Mycobacterium leprae",4642.0,1965.0,4357.0,8,"red"
"Clostridium",4206.0,1965.0,3906.0,9,"red"
"Treponema",3404.0,1965.0,3274.0,10,"red"
"Schistosoma",3391.0,1965.0,3117.0,11,"red"
"Echinococcus",3305.0,1965.0,3120.0,12,"red"
"Brucella",3154.0,1965.0,2998.0,13,"red"
"Chlamydia",2996.0,1965.0,2834.0,14,"red"
"Toxoplasma",2793.0,1965.0,2545.0,15,"red"
"Entamoeba histolytica",2620.0,1965.0,2550.0,16,"red"
"Leishmania",2515.0,1965.0,2407.0,17,"red"
"Trypanosoma",2256.0,1965.0,2173.0,18,"red"
"Leptospira",2190.0,1965.0,2047.0,19,"red"
"Candida",2169.0,1965.0,1953.0,20,"red"
"Trichomonas vaginalis",2058.0,1965.0,1933.0,21,"red"
"Varicella Zoster virus",2022.0,1965.0,1864.0,22,"red"
"Measles virus",1864.0,1965.0,1662.0,23,"red"
"Neisseria gonorrhoeae",1822.0,1965.0,1700.0,24,"red"
"Shigella",1792.0,1965.0,1640.0,25,"red"
"Rickettsia",1758.0,1965.0,1724.0,26,"red"
"Variola",1721.0,1965.0,1586.0,27,"red"
"Rabies virus",1563.0,1965.0,1473.0,28,"red"
"EBV",1401.0,1965.0,1311.0,29,"red"
"Ascaris",1305.0,1965.0,1210.0,30,"red"
"Filarial worms",1259.0,1965.0,1174.0,31,"red"
"Histoplasma capsulatum",1244.0,1965.0,1152.0,32,"red"
"Coxiella burnetii",1088.0,1965.0,1058.0,33,"red"
"Actinomyces",1004.0,1965.0,942.0,34,"red"
"Mumps virus",998.0,1965.0,944.0,35,"red"
"Yersinia pestis",984.0,1965.0,943.0,36,"red"
"Vibrio cholerae",927.0,1965.0,849.0,37,"red"
"Trypanosoma cruzi",831.0,1965.0,751.0,38,"red"
"Vaccinia virus",818.0,1965.0,761.0,39,"red"
"Trichinella",751.0,1965.0,690.0,40,"red"
"Cryptococcus",728.0,1965.0,662.0,41,"red"
"Blastomyces dermatitidis",726.0,1965.0,673.0,42,"red"
"Trichophyton",719.0,1965.0,669.0,43,"red"
"Rubella",702.0,1965.0,571.0,44,"red"
"HSV",667.0,1965.0,597.0,45,"red"
"Ancylostoma",627.0,1965.0,605.0,46,"red"
"YFV",614.0,1965.0,585.0,47,"red"
"Enterobius vermicularis",610.0,1965.0,572.0,48,"red"
"Newcastle disease virus",609.0,1965.0,582.0,49,"red"
"Listeria monocytogenes",605.0,1965.0,539.0,50,"red"
"Aspergillus",600.0,1965.0,512.0,51,"red"
"Coccidioides",565.0,1965.0,531.0,52,"red"
"Bartonella",537.0,1965.0,523.0,53,"red"
"Giardia lamblia",532.0,1965.0,478.0,54,"red"
"Klebsiella",526.0,1965.0,488.0,55,"red"
"Bacillus anthracis",520.0,1965.0,494.0,56,"red"
"Taenia solium.",479.0,1965.0,445.0,57,"red"
"Protozoan",433.0,1965.0,377.0,58,"red"
"Onchocerca",421.0,1965.0,400.0,59,"red"
"Pneumocystis jirovecii",401.0,1965.0,365.0,60,"red"
"Japanese encephalitis virus",396.0,1965.0,362.0,61,"red"
"HIV",391.0,1965.0,364.0,62,"red"
"Pasteurella",366.0,1965.0,328.0,63,"red"
"Borrelia",365.0,1965.0,359.0,64,"red"
"Fly larva",359.0,1965.0,317.0,65,"red"
"Strongyloides",322.0,1965.0,282.0,66,"red"
"Hantavirus",321.0,1965.0,311.0,67,"red"
"Nocardial",316.0,1965.0,282.0,68,"red"
"Coccidia",313.0,1965.0,264.0,69,"red"
"Sarcoptes scabiei",292.0,1965.0,284.0,70,"red"
"TBEV",280.0,1965.0,272.0,71,"red"
"Trichuris trichiura",275.0,1965.0,241.0,72,"red"
"Actinomycetoma",265.0,1965.0,233.0,73,"red"
"Erysipelothrix",248.0,1965.0,230.0,74,"red"
"Orientia tsutsugamushi",240.0,1965.0,239.0,75,"red"
"LCMV",239.0,1965.0,220.0,76,"red"
"Sporothrix",237.0,1965.0,217.0,77,"red"
"HBV",221.0,1965.0,178.0,78,"red"
"DENV",217.0,1965.0,189.0,79,"red"
"Acari",212.0,1965.0,190.0,80,"red"
"Pediculus",188.0,1965.0,177.0,81,"red"
"Pinworms",187.0,1965.0,183.0,82,"red"
"Molluscum Contagiosum virus",183.0,1965.0,178.0,83,"red"
"Fasciola",183.0,1965.0,149.0,84,"red"
"Paragonimus",174.0,1965.0,163.0,85,"red"
"Haemophilus ducreyi",131.0,1965.0,128.0,86,"red"
"Paracoccidioides brasiliensis",130.0,1965.0,128.0,87,"red"
"Eurotiomycetes",129.0,1965.0,124.0,88,"red"
"HPV",121.0,1965.0,110.0,89,"red"
"Poxvirus",115.0,1965.0,101.0,90,"red"
"Phlebovirus",113.0,1965.0,109.0,91,"red"
"Burkholderia",112.0,1965.0,107.0,92,"red"
"Babesia",108.0,1965.0,104.0,93,"red"
"WEEV",105.0,1965.0,103.0,94,"red"
"Balantidium coli",105.0,1965.0,102.0,95,"red"
"HHV",98.0,1965.0,96.0,96,"red"
"Clonorchis",86.0,1965.0,77.0,97,"red"
"Staphylococcus aureus",84.0,1965.0,71.0,98,"red"
"SLEV",83.0,1965.0,60.0,99,"red"
"Streptobacillus moniliformis or Spirillum minus",83.0,1965.0,81.0,100,"red"
"Diphyllobothrium",82.0,1965.0,80.0,101,"red"
"Rhinosporidium seeberi",79.0,1965.0,77.0,102,"red"
"Coxsackievirus",74.0,1965.0,67.0,103,"red"
"Cowpox virus",63.0,1965.0,62.0,104,"red"
"Guinea worm",59.0,1965.0,51.0,105,"red"
"Eastern equine encephalitis virus",50.0,1965.0,48.0,106,"red"
"VEEV",50.0,1965.0,47.0,107,"red"
"Hymenolepis",48.0,1965.0,43.0,108,"red"
"Nematodes",46.0,1965.0,45.0,109,"red"
"Trichostrongyloidea",44.0,1965.0,25.0,110,"red"
"Toxocara",42.0,1965.0,39.0,111,"red"
"Opisthorchis",38.0,1965.0,37.0,112,"red"
"Spirometra",36.0,1965.0,30.0,113,"red"
"Sarcocystis",34.0,1965.0,32.0,114,"red"
"Loa loa",33.0,1965.0,32.0,115,"red"
"HCV",30.0,1965.0,27.0,116,"red"
"Cystoisospora",29.0,1965.0,28.0,117,"red"
"Theileria",28.0,1965.0,25.0,118,"red"
"Geotrichum candidum",28.0,1965.0,27.0,119,"red"
"Dirofilaria",28.0,1965.0,27.0,120,"red"
"Dicrocoelium",26.0,1965.0,24.0,121,"red"
"Ascaridia",26.0,1965.0,25.0,122,"red"
"WNV",17.0,1965.0,16.0,123,"red"
"JCV",14.0,1965.0,8.0,124,"red"
"HRSV",9.0,1965.0,8.0,125,"red"
"Enoplida",9.0,1965.0,8.0,126,"red"
"Orthobunyavirus",8.0,1965.0,6.0,127,"red"
"Bordetella",7.0,1965.0,6.0,128,"red"
"Mycobacterium ulcerans",6.0,1965.0,5.0,129,"red"
"Ostertagia",4.0,1965.0,2.0,130,"red"
"Oesophagostomum",4.0,1965.0,3.0,131,"red"
"Anisakid",3.0,1965.0,2.0,132,"red"
"Mycobacterium tuberculosis",35502.0,1966.0,33743.0,1,"red"
"Poliovirus",11362.0,1966.0,11121.0,2,"red"
"HAV",7108.0,1966.0,6574.0,3,"red"
"Plasmodium",6311.0,1966.0,6030.0,4,"red"
"Salmonella enterica",5456.0,1966.0,5226.0,5,"red"
"Influenza virus",5093.0,1966.0,4914.0,6,"red"
"Streptococcus pyogenes",5065.0,1966.0,4738.0,7,"red"
"Mycobacterium leprae",4908.0,1966.0,4642.0,8,"red"
"Clostridium",4492.0,1966.0,4206.0,9,"red"
"Schistosoma",3710.0,1966.0,3391.0,10,"red"
"Treponema",3526.0,1966.0,3404.0,11,"red"
"Echinococcus",3418.0,1966.0,3305.0,12,"red"
"Brucella",3334.0,1966.0,3154.0,13,"red"
"Chlamydia",3151.0,1966.0,2996.0,14,"red"
"Toxoplasma",2993.0,1966.0,2793.0,15,"red"
"Entamoeba histolytica",2692.0,1966.0,2620.0,16,"red"
"Leishmania",2587.0,1966.0,2515.0,17,"red"
"Leptospira",2348.0,1966.0,2190.0,18,"red"
"Candida",2348.0,1966.0,2169.0,19,"red"
"Trypanosoma",2304.0,1966.0,2256.0,20,"red"
"Trichomonas vaginalis",2184.0,1966.0,2058.0,21,"red"
"Varicella Zoster virus",2139.0,1966.0,2022.0,22,"red"
"Measles virus",1998.0,1966.0,1864.0,23,"red"
"Neisseria gonorrhoeae",1946.0,1966.0,1822.0,24,"red"
"Shigella",1914.0,1966.0,1792.0,25,"red"
"Variola",1824.0,1966.0,1721.0,26,"red"
"Rickettsia",1795.0,1966.0,1758.0,27,"red"
"Rabies virus",1681.0,1966.0,1563.0,28,"red"
"EBV",1526.0,1966.0,1401.0,29,"red"
"Ascaris",1384.0,1966.0,1305.0,30,"red"
"Filarial worms",1341.0,1966.0,1259.0,31,"red"
"Histoplasma capsulatum",1320.0,1966.0,1244.0,32,"red"
"Coxiella burnetii",1132.0,1966.0,1088.0,33,"red"
"Mumps virus",1050.0,1966.0,998.0,34,"red"
"Actinomyces",1040.0,1966.0,1004.0,35,"red"
"Yersinia pestis",1027.0,1966.0,984.0,36,"red"
"Vibrio cholerae",1012.0,1966.0,927.0,37,"red"
"Trypanosoma cruzi",908.0,1966.0,831.0,38,"red"
"Vaccinia virus",847.0,1966.0,818.0,39,"red"
"Trichinella",818.0,1966.0,751.0,40,"red"
"Rubella",808.0,1966.0,702.0,41,"red"
"Trichophyton",793.0,1966.0,719.0,42,"red"
"Blastomyces dermatitidis",772.0,1966.0,726.0,43,"red"
"Cryptococcus",771.0,1966.0,728.0,44,"red"
"HSV",733.0,1966.0,667.0,45,"red"
"Listeria monocytogenes",679.0,1966.0,605.0,46,"red"
"Aspergillus",674.0,1966.0,600.0,47,"red"
"YFV",655.0,1966.0,614.0,48,"red"
"Newcastle disease virus",640.0,1966.0,609.0,49,"red"
"Ancylostoma",639.0,1966.0,627.0,50,"red"
"Enterobius vermicularis",632.0,1966.0,610.0,51,"red"
"Coccidioides",589.0,1966.0,565.0,52,"red"
"Giardia lamblia",580.0,1966.0,532.0,53,"red"
"Bartonella",556.0,1966.0,537.0,54,"red"
"Klebsiella",554.0,1966.0,526.0,55,"red"
"Bacillus anthracis",552.0,1966.0,520.0,56,"red"
"Taenia solium.",517.0,1966.0,479.0,57,"red"
"Protozoan",495.0,1966.0,433.0,58,"red"
"Onchocerca",445.0,1966.0,421.0,59,"red"
"Pneumocystis jirovecii",439.0,1966.0,401.0,60,"red"
"Japanese encephalitis virus",436.0,1966.0,396.0,61,"red"
"Pasteurella",420.0,1966.0,366.0,62,"red"
"HIV",392.0,1966.0,391.0,63,"red"
"Fly larva",375.0,1966.0,359.0,64,"red"
"Borrelia",369.0,1966.0,365.0,65,"red"
"Coccidia",366.0,1966.0,313.0,66,"red"
"Strongyloides",361.0,1966.0,322.0,67,"red"
"Nocardial",342.0,1966.0,316.0,68,"red"
"TBEV",325.0,1966.0,280.0,69,"red"
"Sarcoptes scabiei",303.0,1966.0,292.0,70,"red"
"Trichuris trichiura",303.0,1966.0,275.0,71,"red"
"Actinomycetoma",295.0,1966.0,265.0,72,"red"
"HBV",294.0,1966.0,221.0,73,"red"
"LCMV",256.0,1966.0,239.0,74,"red"
"Sporothrix",256.0,1966.0,237.0,75,"red"
"Erysipelothrix",255.0,1966.0,248.0,76,"red"
"Orientia tsutsugamushi",248.0,1966.0,240.0,77,"red"
"Acari",232.0,1966.0,212.0,78,"red"
"DENV",229.0,1966.0,217.0,79,"red"
"Fasciola",222.0,1966.0,183.0,80,"red"
"Pediculus",197.0,1966.0,188.0,81,"red"
"Molluscum Contagiosum virus",194.0,1966.0,183.0,82,"red"
"Paragonimus",184.0,1966.0,174.0,83,"red"
"Eurotiomycetes",148.0,1966.0,129.0,84,"red"
"Poxvirus",138.0,1966.0,115.0,85,"red"
"Haemophilus ducreyi",133.0,1966.0,131.0,86,"red"
"HPV",129.0,1966.0,121.0,87,"red"
"Burkholderia",119.0,1966.0,112.0,88,"red"
"Babesia",116.0,1966.0,108.0,89,"red"
"Phlebovirus",115.0,1966.0,113.0,90,"red"
"Balantidium coli",112.0,1966.0,105.0,91,"red"
"SLEV",102.0,1966.0,83.0,92,"red"
"HHV",99.0,1966.0,98.0,93,"red"
"Staphylococcus aureus",96.0,1966.0,84.0,94,"red"
"Clonorchis",92.0,1966.0,86.0,95,"red"
"Diphyllobothrium",87.0,1966.0,82.0,96,"red"
"Streptobacillus moniliformis or Spirillum minus",86.0,1966.0,83.0,97,"red"
"Rhinosporidium seeberi",84.0,1966.0,79.0,98,"red"
"Coxsackievirus",76.0,1966.0,74.0,99,"red"
"Trichostrongyloidea",68.0,1966.0,44.0,100,"red"
"Guinea worm",66.0,1966.0,59.0,101,"red"
"Tick",60.0,1966.0,53.0,102,"red"
"Hymenolepis",59.0,1966.0,48.0,103,"red"
"Nematodes",49.0,1966.0,46.0,104,"red"
"Opisthorchis",47.0,1966.0,38.0,105,"red"
"Toxocara",43.0,1966.0,42.0,106,"red"
"Spirometra",39.0,1966.0,36.0,107,"red"
"Sarcocystis",38.0,1966.0,34.0,108,"red"
"Coltivirus",35.0,1966.0,34.0,109,"red"
"Theileria",34.0,1966.0,28.0,110,"red"
"Dirofilaria",32.0,1966.0,28.0,111,"red"
"Dicrocoelium",31.0,1966.0,26.0,112,"red"
"Geotrichum candidum",29.0,1966.0,28.0,113,"red"
"WNV",19.0,1966.0,17.0,114,"red"
"Hypoderma",10.0,1966.0,0.0,115,"red"
"Oesophagostomum",7.0,1966.0,4.0,116,"red"
"Ostertagia",5.0,1966.0,4.0,117,"red"
"Mycobacterium tuberculosis",37361.0,1967.0,35502.0,1,"red"
"Poliovirus",11568.0,1967.0,11362.0,2,"red"
"HAV",7642.0,1967.0,7108.0,3,"red"
"Plasmodium",6600.0,1967.0,6311.0,4,"red"
"Salmonella enterica",5673.0,1967.0,5456.0,5,"red"
"Streptococcus pyogenes",5384.0,1967.0,5065.0,6,"red"
"Influenza virus",5252.0,1967.0,5093.0,7,"red"
"Mycobacterium leprae",5158.0,1967.0,4908.0,8,"red"
"Clostridium",4809.0,1967.0,4492.0,9,"red"
"Schistosoma",4008.0,1967.0,3710.0,10,"red"
"Treponema",3659.0,1967.0,3526.0,11,"red"
"Echinococcus",3582.0,1967.0,3418.0,12,"red"
"Brucella",3557.0,1967.0,3334.0,13,"red"
"Chlamydia",3334.0,1967.0,3151.0,14,"red"
"Toxoplasma",3166.0,1967.0,2993.0,15,"red"
"Entamoeba histolytica",2766.0,1967.0,2692.0,16,"red"
"Leishmania",2674.0,1967.0,2587.0,17,"red"
"Candida",2561.0,1967.0,2348.0,18,"red"
"Leptospira",2479.0,1967.0,2348.0,19,"red"
"Trypanosoma",2366.0,1967.0,2304.0,20,"red"
"Trichomonas vaginalis",2297.0,1967.0,2184.0,21,"red"
"Varicella Zoster virus",2261.0,1967.0,2139.0,22,"red"
"Measles virus",2200.0,1967.0,1998.0,23,"red"
"Neisseria gonorrhoeae",2058.0,1967.0,1946.0,24,"red"
"Shigella",2056.0,1967.0,1914.0,25,"red"
"Variola",1921.0,1967.0,1824.0,26,"red"
"Rickettsia",1834.0,1967.0,1795.0,27,"red"
"Rabies virus",1794.0,1967.0,1681.0,28,"red"
"EBV",1637.0,1967.0,1526.0,29,"red"
"Ascaris",1490.0,1967.0,1384.0,30,"red"
"Filarial worms",1447.0,1967.0,1341.0,31,"red"
"Histoplasma capsulatum",1414.0,1967.0,1320.0,32,"red"
"Coxiella burnetii",1171.0,1967.0,1132.0,33,"red"
"Mumps virus",1120.0,1967.0,1050.0,34,"red"
"Vibrio cholerae",1114.0,1967.0,1012.0,35,"red"
"Actinomyces",1099.0,1967.0,1040.0,36,"red"
"Yersinia pestis",1078.0,1967.0,1027.0,37,"red"
"Trypanosoma cruzi",989.0,1967.0,908.0,38,"red"
"Rubella",983.0,1967.0,808.0,39,"red"
"Vaccinia virus",892.0,1967.0,847.0,40,"red"
"Trichinella",878.0,1967.0,818.0,41,"red"
"Trichophyton",856.0,1967.0,793.0,42,"red"
"Cryptococcus",822.0,1967.0,771.0,43,"red"
"Blastomyces dermatitidis",820.0,1967.0,772.0,44,"red"
"HSV",805.0,1967.0,733.0,45,"red"
"Aspergillus",769.0,1967.0,674.0,46,"red"
"Listeria monocytogenes",756.0,1967.0,679.0,47,"red"
"YFV",683.0,1967.0,655.0,48,"red"
"Newcastle disease virus",666.0,1967.0,640.0,49,"red"
"Ancylostoma",659.0,1967.0,639.0,50,"red"
"Enterobius vermicularis",650.0,1967.0,632.0,51,"red"
"Giardia lamblia",641.0,1967.0,580.0,52,"red"
"Coccidioides",622.0,1967.0,589.0,53,"red"
"Bacillus anthracis",602.0,1967.0,552.0,54,"red"
"Bartonella",574.0,1967.0,556.0,55,"red"
"Klebsiella",572.0,1967.0,554.0,56,"red"
"Taenia solium.",565.0,1967.0,517.0,57,"red"
"Protozoan",554.0,1967.0,495.0,58,"red"
"Japanese encephalitis virus",494.0,1967.0,436.0,59,"red"
"Pneumocystis jirovecii",486.0,1967.0,439.0,60,"red"
"Pasteurella",474.0,1967.0,420.0,61,"red"
"Onchocerca",472.0,1967.0,445.0,62,"red"
"Coccidia",431.0,1967.0,366.0,63,"red"
"Strongyloides",411.0,1967.0,361.0,64,"red"
"Fly larva",404.0,1967.0,375.0,65,"red"
"TBEV",391.0,1967.0,325.0,66,"red"
"Nocardial",382.0,1967.0,342.0,67,"red"
"HBV",381.0,1967.0,294.0,68,"red"
"Borrelia",377.0,1967.0,369.0,69,"red"
"Trichuris trichiura",324.0,1967.0,303.0,70,"red"
"Sarcoptes scabiei",322.0,1967.0,303.0,71,"red"
"Actinomycetoma",317.0,1967.0,295.0,72,"red"
"Orientia tsutsugamushi",272.0,1967.0,248.0,73,"red"
"LCMV",271.0,1967.0,256.0,74,"red"
"Sporothrix",270.0,1967.0,256.0,75,"red"
"Fasciola",269.0,1967.0,222.0,76,"red"
"Erysipelothrix",259.0,1967.0,255.0,77,"red"
"Acari",259.0,1967.0,232.0,78,"red"
"DENV",252.0,1967.0,229.0,79,"red"
"Pediculus",211.0,1967.0,197.0,80,"red"
"Molluscum Contagiosum virus",206.0,1967.0,194.0,81,"red"
"Paragonimus",196.0,1967.0,184.0,82,"red"
"Poxvirus",174.0,1967.0,138.0,83,"red"
"Eurotiomycetes",162.0,1967.0,148.0,84,"red"
"HPV",141.0,1967.0,129.0,85,"red"
"Haemophilus ducreyi",139.0,1967.0,133.0,86,"red"
"Babesia",136.0,1967.0,116.0,87,"red"
"Burkholderia",136.0,1967.0,119.0,88,"red"
"Phlebovirus",124.0,1967.0,115.0,89,"red"
"Fusobacterium",122.0,1967.0,116.0,90,"red"
"SLEV",122.0,1967.0,102.0,91,"red"
"Balantidium coli",121.0,1967.0,112.0,92,"red"
"Staphylococcus aureus",111.0,1967.0,96.0,93,"red"
"Trichostrongyloidea",105.0,1967.0,68.0,94,"red"
"HHV",103.0,1967.0,99.0,95,"red"
"Clonorchis",98.0,1967.0,92.0,96,"red"
"Diphyllobothrium",94.0,1967.0,87.0,97,"red"
"Rhinosporidium seeberi",89.0,1967.0,84.0,98,"red"
"Streptobacillus moniliformis or Spirillum minus",88.0,1967.0,86.0,99,"red"
"Coxsackievirus",80.0,1967.0,76.0,100,"red"
"Tick",79.0,1967.0,60.0,101,"red"
"Guinea worm",73.0,1967.0,66.0,102,"red"
"Hymenolepis",71.0,1967.0,59.0,103,"red"
"Opisthorchis",62.0,1967.0,47.0,104,"red"
"Theileria",57.0,1967.0,34.0,105,"red"
"Nematodes",55.0,1967.0,49.0,106,"red"
"VEEV",51.0,1967.0,50.0,107,"red"
"Dirofilaria",47.0,1967.0,32.0,108,"red"
"Sarcocystis",40.0,1967.0,38.0,109,"red"
"Coltivirus",37.0,1967.0,35.0,110,"red"
"Dicrocoelium",35.0,1967.0,31.0,111,"red"
"Orf virus",33.0,1967.0,32.0,112,"red"
"Geotrichum candidum",32.0,1967.0,29.0,113,"red"
"WNV",22.0,1967.0,19.0,114,"red"
"Oesophagostomum",21.0,1967.0,7.0,115,"red"
"Hypoderma",20.0,1967.0,10.0,116,"red"
"Enoplida",11.0,1967.0,9.0,117,"red"
"Actinobacillus",8.0,1967.0,7.0,118,"red"
"Moniezia expansa",3.0,1967.0,0.0,119,"red"
"Mycobacterium tuberculosis",39424.0,1968.0,37361.0,1,"red"
"Poliovirus",11750.0,1968.0,11568.0,2,"red"
"HAV",8232.0,1968.0,7642.0,3,"red"
"Plasmodium",6960.0,1968.0,6600.0,4,"red"
"Salmonella enterica",5863.0,1968.0,5673.0,5,"red"
"Streptococcus pyogenes",5707.0,1968.0,5384.0,6,"red"
"Influenza virus",5484.0,1968.0,5252.0,7,"red"
"Mycobacterium leprae",5462.0,1968.0,5158.0,8,"red"
"Clostridium",5126.0,1968.0,4809.0,9,"red"
"Schistosoma",4299.0,1968.0,4008.0,10,"red"
"Treponema",3783.0,1968.0,3659.0,11,"red"
"Brucella",3741.0,1968.0,3557.0,12,"red"
"Echinococcus",3720.0,1968.0,3582.0,13,"red"
"Chlamydia",3470.0,1968.0,3334.0,14,"red"
"Toxoplasma",3377.0,1968.0,3166.0,15,"red"
"Entamoeba histolytica",2868.0,1968.0,2766.0,16,"red"
"Candida",2813.0,1968.0,2561.0,17,"red"
"Leishmania",2791.0,1968.0,2674.0,18,"red"
"Leptospira",2605.0,1968.0,2479.0,19,"red"
"Trypanosoma",2442.0,1968.0,2366.0,20,"red"
"Measles virus",2430.0,1968.0,2200.0,21,"red"
"Varicella Zoster virus",2427.0,1968.0,2261.0,22,"red"
"Trichomonas vaginalis",2427.0,1968.0,2297.0,23,"red"
"Shigella",2230.0,1968.0,2056.0,24,"red"
"Neisseria gonorrhoeae",2195.0,1968.0,2058.0,25,"red"
"Variola",2032.0,1968.0,1921.0,26,"red"
"Rabies virus",1937.0,1968.0,1794.0,27,"red"
"Rickettsia",1880.0,1968.0,1834.0,28,"red"
"EBV",1812.0,1968.0,1637.0,29,"red"
"Ascaris",1626.0,1968.0,1490.0,30,"red"
"Filarial worms",1536.0,1968.0,1447.0,31,"red"
"Histoplasma capsulatum",1500.0,1968.0,1414.0,32,"red"
"Mumps virus",1238.0,1968.0,1120.0,33,"red"
"Coxiella burnetii",1228.0,1968.0,1171.0,34,"red"
"Vibrio cholerae",1217.0,1968.0,1114.0,35,"red"
"Rubella",1189.0,1968.0,983.0,36,"red"
"Actinomyces",1166.0,1968.0,1099.0,37,"red"
